sha256,modify num,node num,edge num,,,,,,
697200FE89E19BCE7D29A8FEB2AF7B8B0BD5ED7D2D6EA8D97B08D9710FA313B9,1,1773,7810,,,,,,
698720853ED82E57BE113C04B0938C9FACB2A6E38930BFD102A4C8D1165B07DA,1,597,1882,,,,,,
69877EC5E2F59C249D636B80026F87564031EC47059FC737DCE0A8CA68C520C3,2,3272,14682,,,,,,
69BA9CB83CF3C403F1465BD8D5A83F8E69F8B243D1A7CC85CFE94FD0C966FD9A,1,573,1883,,,,,,
6A06E740561F6A76FE49D7E444D95F76731E4F027744B455F5C0C9B3FA5FF784,4,1109,5217,,,,,,
6A16BFFAC769D414DC19ED866E214EDD16D99E112FA769BE709B29F24C33E27F,3,1757,7792,,,,,,
6A20F5DCCC6714FD3BEC24DD90F5226136E48D1B935D7D6D014C00C4A9BB37EA,2,1757,7792,,,,,,
6A2F7B3067ED019FF7462540DF1AD6454261E823C0E3EE5FF47D2B5A40FBCBFA,33,1773,7810,,,,,,
6A51F2591CD1B6490D11E5681E4BB05B11F8C5C7C78BDECAD75BE372BC1CD4C8,423,1603,4922,,,,,,
6A5BD83AA66E12A5DFDB9FE3C5ED87A5D86D6361750D7A0A989E3F37626CBFF8,7,1273,4424,,,,,,
6A6650386D5D9E1FD777CD06CC4AD1310AA468610E83B9255421DCE284715D4B,3,340,935,,,,,,
6A86129989089C56A2FFB5872B00E016A34B5A3C9BCF27981F32225D7798B17D,49,964,3329,,,,,,
6A8715D934A4FF8732C92D520309098A960B2F98A40E1B09FDA12C317A358A27,383,1221,3694,,,,,,
6AB2ED47178F4510EFBB07B63B182494E327CB2354621D60A89A61ECE007F4E4,3,564,2089,,,,,,
6AC8D6690950C190D0932A9A7E970CB304692D426CA88936808CCBFABCFEF52D,1,1367,5313,,,,,,
6AD446500586B02C5414AB45B44402909CCB6A7DEC50B65846B6708749DB8283,2,1241,5486,,,,,,
6AD735CD60446BC870E9B7C92B55143FDCDB9F299DF00E7E04B82EDBE12230D0,1,1247,4923,,,,,,
6B08750B9EF0C0E470EA3180DCE21BE68364A03049470E77CD3A7EE337D6A42A,1,708,2627,,,,,,
6B1ABA0D7EA668E894DB7BFDABCA6E12EB665BF5D8D7CA73D763B277FD6C1379,11,1412,4910,,,,,,
6B4EFEF53DF1C04BD459623EC6D81590D20C8088A7E9BF0644F198FBA5AF08FF,4,3735,16837,,,,,,
6BF27CDBBF301E949C32695DBCB0C343BADF81D90895D6A64D8D369845055312,9,677,2745,,,,,,
6C7EEF7C729C560FD533D934B585B8CC816657C6976DADB9237331B24B05D4F8,6,992,4054,,,,,,
6C94D6997651A91819BDE995A0789B58C16ED9039F4DACB72DAA2F56479168A2,2,894,4357,,,,,,
6C9528220D72DC2063AF302FC0DD14381584C78ADCE8865832A79A383E5AD1B5,2,1280,3941,,,,,,
6C97FD5CD7985793529038D1757F3D21EE503582A7EF6D8BCE1641615433094B,5,1773,7810,,,,,,
6CE790D32710EEC854EC23E10DEBEF570ECD486BD52E751A86FF3B0BE9FD6116,24,922,4532,,,,,,
6D1829B0C132FA3E9770FAD52AC743A977AAEC3936AF13CEEA7DD62FDCEED09E,55,1452,4724,,,,,,
6D618CCE02EAFCACEECD90098107D9ED3A3264BAF589DBDFCF5B3EB4203985EB,4,717,2689,,,,,,
6D66950B7A586290D373B9F7C1748958635B1646EF85BEB4FF5777C9D92832B2,2,3131,11157,,,,,,
6D77C433C62F8FAD798C7874E8689B9B4886BD7A12D3740EFC031D2955BC2C0E,6,1129,3778,,,,,,
6DA0095844EC99CB9D74C07C81F522DAB17D7B9802A26135D65CD0DD13DC10CD,9,3178,16459,,,,,,
6DDA0BF096058F042D88C5812EDA9A50A6A0DB5BE4773B400AEAFA490CB478D3,33,489,1307,,,,,,
6E2FAB327DFC758A0EAC4510EDADA0DE736AC9550290F2DD9A343B7CF654E155,1,856,3892,,,,,,
6E4C73164F5954908D03D5587839ECE3D4481D563FBB0638434FFA70B750F055,1,880,3253,,,,,,
6E50840914891D76172D87E06729A237AEF185051F8693937B4522A5D8BF0016,2,1781,7074,,,,,,
6EB3C8A8980B8B33FCDEBED2F831EDE2BF2ECB4D88D8AD8643E435B194A1E0E9,3,1465,6141,,,,,,
6F05C724B12413D3BA648CFB8D4E8A48F5A3B1A1A70087B2C60374706E7B76A3,1,2582,9352,,,,,,
6F15218F58A77F96FA74E5311FA8A795AA56F39D5CDC6BF4EB104F1CD8DD362A,24,1026,3592,,,,,,
6F1B70C0692CFCA70F7F07AB58EB1B537ECF97EB843A71BE27B5527F9DB11378,5,286,614,,,,,,
6F527A41674DBC8656AAF0A2D2127DC304E9F051B5D6334C0613265EE125EF55,5,599,1623,,,,,,
6F7C8858013B23CE41FD894C3D00A404C617B108E125139EF3DE87B11C2215C7,6,2332,9426,,,,,,
6FD6A51352F7FF0590866A77F10AC5E7BCBEDB0EEE7A8999A22349C1F5D5EB7C,2,1112,4015,,,,,,
6FE65684758C0C7F5FD52AF271AE23DD7D48B6FBA4D0ED0DCB474DA279F5BEE0,2,1773,7810,,,,,,
700A3713EDA216578B12DFCD8F8DFF9B21DBCCCAE97D1CAC70F0A1F38B2F0387,6,1758,5743,,,,,,
7023D419E6F4753ED54E332042D3F3CD2DBE334FAC1292037CE64D6E0715BECB,7,907,3079,,,,,,
702DEB5FBFF9C9D843223133B901BA630CD34F4822EE67F21E410CDB74DC2FA1,6,1170,3711,,,,,,
7040FBDEFE26167AEF7BB4A16E98810EA1A15A5C98A17C378DAF003B47B61303,4,227,511,,,,,,
704736950BA26C887484C211282B905AD103094A9A2027FD323E65D73F10E652,54,1309,3895,,,,,,
706668D73EA7FDAB3F079AEADDA5FD2AE00604DF2CA644571F1E96A935707F30,57,729,2715,,,,,,
706808DAADC6B3D95C383CC04213AFE18A380BB227F78F6CA9AC24A992145947,10,319,560,,,,,,
706A16FA71C55322B6E56160E6C57F2232FB9D0B018F66590D6FE73F60BB1DEB,3,1757,7792,,,,,,
706F12C15B2F938AEB254E2107757D1E2B0F056E5B446A3EE23B2B80E10303BC,2,497,1538,,,,,,
707190027E78BD665D152A1EDDDBF210881D7CAC65217604755B412C05F49170,8,1330,4496,,,,,,
70A4573A9DC40C390C8B2660068EDEE1C3ADE835F3DC94F52E0E1301D8A91FDB,170,3303,11171,,,,,,
70A882137C583491A28B116FBC4A87CF965D9EC2E71D8B67571D49F174B9D1EC,8,1757,7792,,,,,,
70A931C6ABF9D9DAA3E3A42EC875F0A8BC8BAD3C081F04AF592F236B8D1EC78C,1,967,3029,,,,,,
70BA8A5E17AD598A3A2BDD5A32224C562BA1DF5570E2D6EB3C03CF8F005EBD37,178,655,1694,,,,,,
70C41E7C9F981B9D1AFF433FA8A908AA6E5833EA23957A0D6A13F36969817B3E,15,1483,4929,,,,,,
70D127CE84B83198C9AA1DD9FFC360935E3BD417650F1252E745A3FEF3AF5C78,1,1647,7471,,,,,,
70EBC31E85AB5D627E16DB9780B11546228CDEBAD0D279DB0CB55D9AFF0028E4,1,1326,4185,,,,,,
710EB3A7A7B53C7081FEDCBAB672DB115C7632B5CE09C78B7D6AA87D0E85D6E2,1,3755,16236,,,,,,
7112A4073D3C20BC65A5BA14C6153C1FEF5C4896EDE3EB9CD82E27F9AE9C2A8E,1,729,2715,,,,,,
711CB57C24FC950F0747CDB6FFD26688F74CF2DE81FBDDD1F6D6D4B4EBA121DE,331,913,3112,,,,,,
712BAFDB4B8C19748015ED807824191313F2163D61E60796FB1E2FD5BAD4A0B0,3,1757,7792,,,,,,
712FF87C8D2331D5B4C0D2BFC2A5EF7C59063C2AA6C567A919291C34455FF1B6,6,907,3079,,,,,,
71341744F6D02346967753537802CE734741B29B0D22EA01A78EAB1FDB8FEE03,3,1773,7810,,,,,,
7139D446430C5F22D488B3CB5AAF873E865547F6E586524874E89B1AE7CA0DAF,2,1773,7810,,,,,,
7145007F1CE91942F0F9C64F3A19E05D8AB3366B098CC509C8060A804D8CFA4B,2,143,287,,,,,,
714AB2B4C57C92E06F7ED9BA2852078FD753BED1010AEA7ECA4F28B7FC9F2733,1,1308,3778,,,,,,
7150D25549D49C7B0983D047B902C3D51FEAD6D3B05D43E3F71F2CB8676BF7A9,9,576,1482,,,,,,
715B58679E704820CD5A2372DAF0327D042F10845B6D9551AB21331DA27EF78D,32,798,2274,,,,,,
71B0C4191E60CAF5ADE4686884390676CB731D74FAC7A6936C8AC39C3ABADDE7,160,895,4363,,,,,,
71CFFB0506F00A8C47788CA27F26FA9712294140E98E585B370AE775F25B00BD,3,1276,6043,,,,,,
720BB1474F7877549743B071827D4354F3FD02D2B9350446003C2D6423C1D524,17,535,1856,,,,,,
722BDA9E104D20C4A3E2E6D09051596C343871AE766A94B5D20750E1D9557AD0,5,555,2101,,,,,,
722BF38D9058ABCA086B37CB99FD8586AD65658E84DB3A52440A3FA6BFA55146,7,396,928,,,,,,
725D0101495C92482683391392290B0B29AD63EDC80449BE21EB45AF093F50BB,12,1405,4893,,,,,,
727A0AE6CB87EC86B8B7FFED3E01E60B1FE8774DC6B3B0715171C8E750CFC31E,2,1178,4167,,,,,,
72AB729DD9E48B83989F78310FF7090B5455A9F066A7C7ACF9BD95FCB747CD75,1,1329,5574,,,,,,
72AC4F556B252BD63A4E562DFB0C4D3517B50FFE45F70DFECAE8425BE85248C2,2,752,2898,,,,,,
72B6C635AD3A401442C387BBC9E52537995F43C5282431C880283CBCE4A20F1B,5,541,1243,,,,,,
72BDBF2E058D32A0C85160AAD9AB044959F108EA1DA1E89CE75C539DB1029378,26,570,1464,,,,,,
72FC499BF21F5530045F74C0EF86D1A14643796098E4D3C91C9F357FF4B9D107,19,2593,10197,,,,,,
7316F0ECF6E47B253058F81EDC2AA7ADE3D4A7DDD1C37AAA66FAF5EE0F7EFFE8,7,1435,5857,,,,,,
7325FFEA4F12626BDF77F6CAFCD3F1D1A16FC67576225E2E103948C471C0EBBC,360,1757,7792,,,,,,
737B969FFBBF29B3CEB9CC1A597FE8EECFCE897BAB34BB49F36FC8D005746DC9,26,944,3530,,,,,,
73DBCE9725B31065A8EC8109615618DBBD988C9836C68CE381CCEBD1447E0963,236,1789,6932,,,,,,
7405A078055E7AD948C258FA004C1077CF31841D418C7C53AA00B026D715E68F,1,2701,10792,,,,,,
744B8372479E5B803677B2E2D942BD89C476CA7CC04F7F1C4F662335E7114D1D,7,329,915,,,,,,
745C3E670A6E29A14CD193084DF7A2DBEC002A0F6993DCA1F514B32C1ADB6FF3,10,1177,3796,,,,,,
746AFE3C664B264C54A337BF2BD56372679090EEC8C54613B2B62265FEF74029,6,1773,7810,,,,,,
7471BEB28EAEA8454242EB60A3EE71889F9C2D504758C80BBF6BE9A17BADF4B3,7,1119,3608,,,,,,
74AEF771417BD3311E6CFB83C768162E55476CE73B7B8CD17A64926197FE4096,32,899,3250,,,,,,
74BA47CA0FA13D694A3604A42C935FE2DFFF0C1F57C562D74EA5C43778726148,8,2046,9715,,,,,,
74E0D14DF993AA80641E0AD0190D7E8EEFEADF69EBB38D907CA089CEE1E8E237,5,836,2339,,,,,,
74F6B09C2543CCAED1C5F4C5C9E3B59061FA2C855068FD1EC41846D392EE2A2F,1,2769,12367,,,,,,
750C7F6873D0CEB85F9AE8A1F3A2706852AC4E7CFF3A0354C50EF7D59AD297AD,4,1179,4319,,,,,,
751C67D8A9CA4CFB80696EEE33B8EA21CC6132C3B94AC0505560372ECB60A11F,16,305,628,,,,,,
754D605CA26CD5C7D0703051B07A5D932354EEC6CABB51C4FE08B78937118A9C,3,1142,4104,,,,,,
757E332F8EB958D847B320A520ABBC7C6550499639A0CBCE8A97E51FC4ABFEC7,5,931,2946,,,,,,
75C0BF40187870926A9E0958972393771D9C7786D5BE9A87A7AF727BD1809098,1,887,2496,,,,,,
75E104407787A6E91E8629819F48D9A9275A8892C2FC803CCDDCC6FA71578AF2,2,3343,11954,,,,,,
75F88AA3914CD6A153DB97F8DAF37BC5E175F180D1F2659A05123DB6419AFC91,285,357,736,,,,,,
761274566B8CB080C54D55CF9A09201D5EC6F026BBEFA2E50E01AC4B207C43AE,9,1757,7792,,,,,,
761D07022501E25264C6435526137B8906D24725CC54C0AF8018B7C6C6580B10,326,2078,7552,,,,,,
76200865600946C86EF692FEF190D860F58276A30EF34BDAFCB8C6EA8F2A087D,3,1806,5403,,,,,,
76212490D93F6726D1DD3ABF94312AC11255D5C82AB8F06BAA93793528965E74,1,525,1763,,,,,,
765204F4CE68311F3C4CB35BFFAFD9EDFD6C2173B42CA2D2861BE8C9CFE72D5B,5,3226,16700,,,,,,
765A0E5E1037CAB579BD19E7E02762B870F8E26CBBA60957C9C9A335C0D4A5CA,287,573,1883,,,,,,
768DD2E9EA74D7F9E62B589FF690E6CCDD63B17AB0A3B1DD859908B3A830BC90,68,4529,20177,,,,,,
76D6EE1A7172C3AC06F85F01950609FE504661E6FE2984E88A410A9BD645E965,6,845,2261,,,,,,
76D900DE4B53AB8E8752047B695190E554D74A34ED3C4D31371FF20FC19BEDC1,1,882,1928,,,,,,
76F2579022C0E5508637625521FEC60285B34DD8E4165CC29D7034654CCB0360,7,1757,7792,,,,,,
7738CE98586ECC79508CE8E570CB81D7F2BE0708D1E5F8BEF728C4A8D48AAD0A,1,915,2862,,,,,,
7752B6AE9EF13ED504C2DA290103C3165E0933295F2DE2DC8F4FD3523DCC213B,2,1205,4185,,,,,,
776153FCEA041DBC8AC2D3CFB724C7BBDA6B451829AF03DE5881EA1FCDB2C931,6,215,477,,,,,,
77B53F6F4AD8AE6465409404FEF72EC9EBCA3EAB365EB181C86C3905B9CB57F0,1,1245,4925,,,,,,
78461D27D8CBD86037EF686E9DA0B18CB93D782FA7A41BFC038ECB2DBD3EB0A4,5,745,2580,,,,,,
7856423F087DCFB69BC12E9D5FBC7523B29D4694C11EA00B778A882A4126B497,3,574,1888,,,,,,
786D3CD4EBC59CC1547713D2FD222E5A3353A3658CDC36EAB400512CE14E94E8,1,1447,6081,,,,,,
78788071CEA7876DA0B4446D6AED2EA9B84238FA24C911B1D2FF3C60F16DBA8A,3,736,2892,,,,,,
78A298DB7A16409C5A064AF8FA28AA00BB43F7F3BFBE7B4D04126C56EABC68D9,22,1757,7792,,,,,,
78BD4B7C2F7BD1FF79A51E673876C78E4C2C8B8D6DBD0FFBA2AF34EED3953094,408,932,3733,,,,,,
78C654595CE2F2AD02A7938F3CB4DC666F2811DCCEEDD48511ECF78E5D66A0FE,2,824,2960,,,,,,
78CE8687D7B0DDBD1C4A38C06573855078DF230F2A3E0BEC33D459AA32BD3692,9,491,1523,,,,,,
78E76765AD966A8B1E0604EA1938AF0595932EB86557E28E1FEF72E47F9E0C2E,2,487,1512,,,,,,
78EE6D4D522199117C207AEB739166B0C01481F7A7EC7355516B1A71C738A23A,1,1773,7810,,,,,,
7910FB37294BD323C0A1F50843B64DB9AE8330983960950D8E42C4064DA67ABC,1,773,2342,,,,,,
792266DD76F8221C73B4D85F88A28DDB62FCAC6364B7E9CD2CF0E4C4865058C8,2,1757,7792,,,,,,
795466A77EF71C58ED40DC3D79550F9A82A62CF31BF007A6287684FF5789A28A,1,1405,4220,,,,,,
79813E797EAE317D860681BA71465B7C6AFA6D12EDFB7EE8C75290BE94E321A1,35,557,1251,,,,,,
799C4C2FA43DD44DE91614E38BC3549FBED4F7C2A244B45FF43EC7702A26DDCC,11,232,410,,,,,,
7A1615F8C4A761EFA64BDB769517D596DC2212C0829F80039AF42BD96DF663AD,6,1916,7028,,,,,,
7A1AC00E52F25B9EEFAAE24F866711738037E81255B0B91E5FAB427B4B485376,4,1067,4229,,,,,,
7A299490C4D512FF13BA79EF576E18A38394BF0070731A5D4EFC6C6A2FDEA832,10,1613,7983,,,,,,
7A46C587238248D4D2F3B1F7BECCA93EA234BE292180B5C172B1D556D556F487,2,1757,7792,,,,,,
7A55718C9C333E94160C1339F6EC5BA94BBFC1FBDD8C4BEA276081CE23EDBD0F,5,865,4322,,,,,,
7A8E110C7A34CFC2CC69C32AB4A245C7036D1D3A8A95270D3A7CC02908D7E27F,3,868,2445,,,,,,
7A91FC9610241FA43D7D43BE0CE452DB0D1BD61BECA926388F1BC81049D69526,1,1329,5344,,,,,,
7AA00B0D7F18B89B31181E62F93E403DC6E178599BC86853AE0197BD7C9E242E,1,1712,7570,,,,,,
7AA028DE61CEC4CF0C8E4A8660C67ACAD5469B85DABF3C253933E09FF154ED2A,1,1560,6941,,,,,,
7AA0E90EE41C2D95B859EE8625E0F7B7DE13D37CC66D2090BEFE1AF18697D054,3,1757,7792,,,,,,
7AAE724A4725FAE8765DB46B0385AEF3B402A6E580646A7DCB8C38A197CB8688,32,913,3112,,,,,,
7AE6C9321EE6ACF2D77199904865C6918A26D6F80528F5DFA905317F6EC461A2,10,1364,4687,,,,,,
7AF576630AF25013F9C25EF474DCEA4C05846837F10601F9AF19D6D7DEE2C5B4,7,1934,8071,,,,,,
7B0580C5860EE048221E990F1FEEA895A463BCE026A2E77F30203371E901D5F6,1,574,1483,,,,,,
7B08B61BDB3BC8AC17B3AAAAA7ED70A8BAFF00A60820388654E263FC3B360088,1,936,2663,,,,,,
7BCCCD637B084B8B33724CF0BDF8E3956BC8F7C74BC7008C311A5C972B4D072F,21,951,3900,,,,,,
7C171B6FEBEC336DDDA72D71D00C35171864ABB9A1AD2CAE74CAE297C6804576,7,1757,7792,,,,,,
7C32FBBB9AB8A35E955A3AB4EDB0D52753F581085EDA5DD79DD3DAF436E17928,1,1391,5600,,,,,,
7C5E803DCDB30D6EC95816E9D5D5A3F42EECD88265D220A6274C8E99557A02D0,1,913,3112,,,,,,
7C8E40838A93FD8671D78A626B61564128DA18CC976B182763165A7B52449179,394,604,1728,,,,,,
7C8F62A8CEDCF0D911F402B18AD61AF09BCCFCA8A66FFD79D9A9AB5E93FB11F8,2,1310,5031,,,,,,
7C955DE3775E7485FAD0B07FEF6F45D98F336515142AE77A67248B06C2C4EFF3,5,1695,8554,,,,,,
7CCCF2EC25357DAA3B6A49EE44C78ACE5D6A7F6E9581143ED9B8A8B7007D8A6B,2,469,977,,,,,,
7CEC4A828A1781C6A2A3A9224E3A83EA6AFF9E3A6FF9C95D2C264E420C220FDD,5,1389,4594,,,,,,
7CF8646D7F22904C2F6B4F31A5D88ABC3676D54755766CCD646025003789AE9C,5,1018,3578,,,,,,
7D1BB6E95E468EC64E994DA4C45A9416BC94780A1C71325D34F829CC67F09648,2,1321,4727,,,,,,
7D2534C12B96FA486030784828CAF5E70EBA175E267DC6F3E5D67AB75FD28749,11,563,1887,,,,,,
7D4B64DF65184D477BF562BA195E6329C72CBFC84932795EFAACD7E52B4607AD,2,994,4433,,,,,,
7D55DC3A56D6D80EA0EBEBF1AED2444963DF69DF34FFD3376DD7ED20652EA2C1,11,1304,4594,,,,,,
7D5C3B3DD9827B7185B7C8662268B83F67AAFE459F661CC725121FCF34E3FC4B,3,1329,4953,,,,,,
7D6B2C4D44A27C1F7814ACD8DF014AE75B37CB1C8145AD004F21FE7ABF146604,2,432,982,,,,,,
7D842296FD17E135615859CF63CD22724257BAD3BF503092B59D8434CBC25F28,1,922,4518,,,,,,
7DC0E10A3B979D040BAA77B3B3DEE999C1893196DAF2AD87258F5BC3B8266D97,13,315,716,,,,,,
7E378594CFE88E7879E78E72851D418001C01052B91478D8C3CE7352CECD9A67,1,695,2156,,,,,,
7E3BE1537913D8503CE2B9D283ED565CE57D3B6E9B5DB9B5D2F67BEE8A43906C,1,927,3313,,,,,,
7E4A664C9BCAEB7906677915A62EAFB8DBCB6CBDB0F0B0631930C097293EB47B,26,894,4367,,,,,,
7E4F4859F6F7BB7D906F35D7EA80B20505C7D3FC35DD64B900D77C1E7622A020,2,1452,4724,,,,,,
7E515A5546337301B391D5BDE3349976187468C03D2345C0F83D3C057AA37C77,3,1063,4812,,,,,,
7E7B81CE9D72F3A704EE8C50AAB62999421ACE8B1B774FDE2650BFF47896FD56,4,994,3297,,,,,,
7E9D24CF2DFAA7FB50AD10B71BDE40538129842E06665A5FE9B9524436695488,263,887,2496,,,,,,
7EA0D962F03E854A89D0748C8D6662E71CFB60462D30FD56B3D37915D039EE55,3,600,1494,,,,,,
7EE0F339C766C1C938CBCE0556F1780AA92EE2CF358B319D35147B4A5EBF7657,5,281,604,,,,,,
7F488D067C1996B1DC5AE574E5224751CAAE3A14292B5EB92190D37AA0EA69E3,36,722,2670,,,,,,
7F4BBC4D6BDFC6470647D134D3932A469D4B40D0A8171D6EF40D952C3F4D15FA,4,1757,7792,,,,,,
7F592C1180A56F4260BEF6080F7AE9B6E0784D79F080BA5A5AC7C9A56B49F6BE,2,1130,3656,,,,,,
7F7C0A32F64A232CF71CB290B5EB50E799DB066CA1DBD33E7D1AD7DA3463F716,7,541,1241,,,,,,
7FE58702E2C86B3CFA2556EC7BFD8B0D405D7B90F143E285AA4F12D3A759C34C,1,1594,5684,,,,,,
7FF683A9EF29ABF1DB1F098DD3C16CD31F8094262AB845EA325F0324D0FC112F,2,922,4532,,,,,,
802C9D5169BB234ADCA809614DCE15D38D5F55E8149747C474D96265C7121827,2,786,3200,,,,,,
80546488D016CDBD97F5ECE4762FF5526DD90C1ECE12ED8959034D55E9E8A306,18,1057,4926,,,,,,
809A1D49F789D0B70E89C55EAC20A75AA75D0328F74E0502C4D9AE91ED60D6EE,62,1042,3152,,,,,,
80B3CE916A9FFF1395D40AECE73312A32162E740BA7357280D68E804945BE5F2,1,1757,7792,,,,,,
80B7468A640822DABF1BBF0C22498552E02B2637D3F34EC54F0C71F986D7A9AD,44,413,1148,,,,,,
80BD12930EB4F9C9E854509C73773D0580DFF9FC187A043522B788BE2C3E399D,2,1650,5556,,,,,,
80BE0143B83ADC7F73CCF799DE44BD3FB30D95176D395E1627AE044C58C4FF31,332,1758,5743,,,,,,
80EBE0E057D0E6B59E55B2B1C34B0A596B5EE43869D5B8A4A89F74809296CC29,2,1329,5344,,,,,,
80FB29E326B9BEB6744C3B8F6C29B725594193DCCA6AEAE476211491582EF933,1,724,2676,,,,,,
81291E4EF8ABA19BCBB5F6DC29EC2FE5EF26DDA23131CF93A801C748B002538C,3,773,2264,,,,,,
812D2B23CC6A03A643B35A3445493526DB27CA8FE764B0E20681F47BC5FC4963,2,393,981,,,,,,
8143A72B33FF8C6819FBD4B4028201963695BAB08C2759151C8CE9A5001FE1BE,15,1285,5053,,,,,,
814A7FA5A670739A69FD5DF90BC033F32F6822F16B55E07EC9B44DCBCD0FC089,10,804,2552,,,,,,
818AA6FAC59933AAFFCE83970BD9C593811D528B39FCEEC603A0CBA76399FB39,17,1690,5084,,,,,,
81B912D7B06D3CF5404CB04CD107874DAB4C8BE86EF44ED9336B674C1B230B69,1,1233,3936,,,,,,
822DCC80848C882594C9A59D32CA03A4933C8431057A4AFF4285E9FF2C3632E2,3,1498,4754,,,,,,
8233962C6388A98BF87ED9936D15BC56DC8566650849438A6451A560C91EE1DC,1,946,3878,,,,,,
82469085F7F459054B82BD1A17EC8B07D4DBF7FFA8F89F632A6D7C7C04A0EF54,26,285,998,,,,,,
82D0BA8D08C7A286EAF70D220EC0F7122EFAB14E9D481362F9F716BBFC71FFE6,13,1757,7792,,,,,,
82E94EF8D02654800604CB27A420E47DC22D5A3EC333226AF0647FB32A79F50B,6,899,3101,,,,,,
82ECACF6216A1B173040E16CAE01D01467C199FEA0ECFFCB8A44BDC57340438B,1,988,4116,,,,,,
83262E44C242A28F15245F766DC8943F719CFC400D90D76CC5A2251F5E34B06C,4,934,3358,,,,,,
834272A4C8DAAC4F8A01BBA0481983313ECE01D59664FAC8B60785454A23CCCE,1,1465,6141,,,,,,
83C0A8D9A724C82FCD15212028BF17330B1A6A66C86985BFFAECAB1076F8A9A7,1,858,4173,,,,,,
83CFA7C74D5D724A5939C2CAF6348F93EBD8D37440D799D6A6E2F3A9B0860DD7,107,1773,7810,,,,,,
83F15F915A93F1AC3B1D6618589D0E9B1D7763F98A06CC86B9BFFB54CB658212,11,964,3750,,,,,,
84108B75D803540E7AC5E03D44AF1B2899CA333033A728C33592D31C6FA86F6E,99,1757,7792,,,,,,
841155B3A36FB72BA671952523FEB9F128C32255586C0E52C76F64836736D4D7,21,999,4052,,,,,,
84942DC90710C9CA8CA1F9C3D49FA2470C602E3FA5374A96792BC748FAFDABA6,2,1146,3719,,,,,,
849B37334D390E66435817606E4CA2A9E3817B8B46349BDA0D56DC54482DBA01,9,481,1455,,,,,,
84A8009A922EA6C5169AFD961F799ACD3024EE43E16C8390C3731934926279E3,4,733,2189,,,,,,
84DD4D252A6D6A514028E1D06989703F140CE18E780584E9D6C4BC58169FFB6D,1,2046,9715,,,,,,
84E058581A95C4D5F0692FDC51392B4D011B12D49C59E0439EE8508E958E31AE,7,1404,7679,,,,,,
85520A6E864BD051956BB6E886D96518D81C1805344772C452D2462885C6A056,345,854,3151,,,,,,
8568357444E20C9A7A9C9F53820278F6A86C1B55BDCCE26BFA68F65DF28A2077,345,1588,6478,,,,,,
85902D35F8EFE4006E2E6EA604D11830A5B34DE1E171688387BC829DB7DF85BF,2,1173,3768,,,,,,
859FD2BF880140F295FADD328BF81687BD2C50A278A25BD37FDBABAEC8A33AD9,5,1757,7792,,,,,,
85C7D1E8B5C1FE3DB49942C520235437C5D0CA4619521900A6B987DD28FE7EE4,3,794,3739,,,,,,
85DCB8375A9670A44223EB26B08DC05FBF466BB9945661E022FAB7ABDF4F5416,32,1757,7792,,,,,,
86460B4D14F42412C2ABD94EF1FDDB1061A4C410CE9BA9BE3B724A768B767C0A,3,950,3452,,,,,,
866B50477DA991E7DCB51AAA595C85A8821FCA49A3B5C2088F97455CFEF37C11,1,1677,8086,,,,,,
86C426350C26A1BFD95543C75E6E06EA3E6D309862FF553C9CCFC28B6FDAE84A,1,293,722,,,,,,
86C90C44CF9BACFFE749B2C3F9084EED82DF3D8DB5DD75799E1595FB6A0EAA5C,56,1757,7792,,,,,,
86D62F1965DB019277F52E78C532C9ED960F9ED450182E536AF6B26F8CC682CF,1,712,2607,,,,,,
871BF7966B9954CC8D44B141269A1166C1B2B1DFA212911051DC5A1B30211330,5,1099,4392,,,,,,
8724C80EF9EBCD18B272C475252FCF49173EC97BF40AB4B3D53B8632F42ACD12,2,2226,7764,,,,,,
872F8CBD86557A0A41DAB296B77833697781EA63376029689A76D7E22626994B,12,467,1309,,,,,,
876CECD9EE8F469E44552E0E7B06ED72C78BF090322274745F39FA7F36D46D68,2,305,634,,,,,,
878527CEEDA461BBCBC8BDB80DB01B9CCA1001F4CD938411819B5B6E3F4B46C3,8,1450,4085,,,,,,
87AEC2CC7C53AEA82A7E241DF3107AF8B3B815D82A9B61B47B9F82C46B220C80,1,1060,4241,,,,,,
881C24F7F02661F68BFEB288AE85DF29D6CF58846BED1D89AEEDA10B2AFAB94D,12,1407,5805,,,,,,
885D4DF92C4E5B46716DDF4FF61AC27DA14340DC90738C95B70B58BA0F481E0D,7,887,2496,,,,,,
88731E2B85AE31C5421278B91C244EE10CFB1237400F10C2E0CD2F5216E3AB70,12,514,1579,,,,,,
888D37FB1C0E9FCB39BE6A6E1A1F52D2B9B003297A9AF878AFAC4161072600FD,3,516,2231,,,,,,
889DB20B79E10CFBC5C0B06541244B102D335707F8722000803A8FCFD56BAC0C,2,2880,15346,,,,,,
88AABE2D391F3F055EFE7AB1A929F8B16FAAC8CD3E304756AF372DCB0458911E,4,452,1205,,,,,,
88AB6FCB4C4EDA5729DDC55A5AB9BDC13B794407B0B9D5109346BD6F829B9871,3,2593,10424,,,,,,
891B50900716147BBF4DE32594132BDB20DE0042CD603D479FBC976F275DC7AC,1,350,820,,,,,,
891C54A6B885C95236E6F05F7B60A81A642BCCCDA0CBF57F17CB75191980DC95,1,932,3807,,,,,,
